TrialNumber,FrameNumber,MousePositionX,MousePositionY,TrackingAccuracy
0,1764,1484,537,19.81347
0,1765,1486,537,20.23562
0,1766,1486,537,18.74829
0,1767,1486,537,17.27345
0,1768,1486,537,15.8151
0,1769,1486,537,14.37746
0,1770,1486,537,12.96799
0,1771,1486,537,11.59693
0,1772,1486,537,10.27929
0,1773,1486,537,9.038973
0,1774,1486,537,7.912019
0,1775,1487,537,7.545537
0,1776,1488,537,7.203804
0,1777,1490,537,7.471402
0,1778,1491,537,7.135409
0,1779,1493,538,7.052395
0,1780,1494,538,6.705148
0,1781,1495,538,6.38805
0,1782,1496,538,6.105593
0,1783,1496,538,5.544221
0,1784,1496,538,5.390526
0,1785,1496,538,5.677734
0,1786,1497,538,5.878802
0,1787,1497,538,6.658897
0,1788,1498,538,7.002204
0,1789,1498,538,8.088
0,1790,1499,538,8.512901
0,1791,1500,538,8.952794
0,1792,1504,537,7.496194
0,1793,1508,537,6.257102
0,1794,1512,537,5.83347
0,1795,1514,536,6.432369
0,1796,1516,536,6.489265
0,1797,1517,536,6.422229
0,1798,1517,536,6.490898
0,1799,1517,536,6.919426
0,1800,1517,536,7.647488
0,1801,1517,536,8.599517
0,1802,1517,536,9.709606
0,1803,1517,536,10.92989
0,1804,1518,536,11.3876
0,1805,1519,536,11.85379
0,1806,1521,536,11.485
0,1807,1523,536,11.12148
0,1808,1526,536,9.977707
0,1809,1530,536,8.255536
0,1810,1533,536,7.430362
0,1811,1534,536,7.728964
0,1812,1535,536,8.055183
0,1813,1536,536,8.405994
0,1814,1537,536,8.778471
0,1815,1538,536,9.169647
0,1816,1542,536,7.615543
0,1817,1546,536,6.620234
0,1818,1552,535,7.59054
0,1819,1556,535,8.77772
0,1820,1560,535,10.41161
0,1821,1562,535,10.7396
0,1822,1562,535,9.621225
0,1823,1562,535,8.640425
0,1824,1562,535,7.84894
0,1825,1563,535,7.623072
0,1826,1564,535,7.432349
0,1827,1566,535,7.579894
0,1828,1568,535,7.74974
0,1829,1568,535,7.252607
0,1830,1568,535,7.071274
0,1831,1569,535,7.089078
0,1832,1570,535,7.150648
0,1833,1571,535,7.254839
0,1834,1572,535,7.399934
0,1835,1573,535,7.583461
0,1836,1575,535,7.435438
0,1837,1578,535,7.122921
0,1838,1581,535,7.095082
0,1839,1583,535,7.144888
