CalibrationNumber,FrameNumber,CrosshairPosition,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiameter,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiameter,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,Time,TimeTick
0,4791,(512 720),1365919,0.31739,0.88691,0,-0.04437,-0.07977,0.6582,0.00568,True,0.02457,-0.08822,0.71376,0.00585,True,0.1998,0.49086,9186.033,0.1875,21167,True,0.22813,0.49315,True,0.18157,0.47721,True,0.20485,0.48518,True,0.31739,0.88691,27.96585,1.01119,True,0.58688,0.89515,30.70102,1.02297,True,9186.221,92394718599
0,4792,(512 720),1365920,0.31738,0.88686,0,-0.04249,-0.07634,0.63029,0.00569,True,0.02311,-0.08281,0.66996,0.00586,True,0.19998,0.49076,9186.033,0.19434,21167,True,0.22733,0.4918,True,0.18294,0.48386,True,0.20514,0.48783,True,0.31738,0.88686,27.96839,1.01336,True,0.5869,0.89518,30.64222,1.01336,True,9186.228,92394785631
0,4794,(512 720),1365921,0.31745,0.88691,0,-0.04249,-0.07634,0.63029,0.00571,True,0.02311,-0.08281,0.66996,0.00588,True,0.20002,0.49098,9186.033,0.20117,21167,True,0.21193,0.49425,True,0.19031,0.501,True,0.20112,0.49763,True,0.31745,0.88691,28.06186,1.01336,True,0.587,0.89526,30.59736,1.00157,True,9186.234,92394854829
0,4796,(512 720),1365922,0.31745,0.88694,0,-0.04249,-0.07634,0.63029,0.00572,True,0.02311,-0.08281,0.66996,0.00588,True,0.20024,0.49172,9186.033,0.20703,21167,True,0.21868,0.50662,True,0.19527,0.52232,True,0.20697,0.51447,True,0.31745,0.88694,27.95572,1.00157,True,0.58702,0.89545,30.64423,0.98979,True,9186.24,92394919417
0,4798,(512 720),1365923,0.31753,0.88698,0,-0.04352,-0.07842,0.64704,0.00569,True,0.02311,-0.08291,0.66996,0.00587,True,0.20053,0.49263,9186.033,0.21387,21167,True,0.22316,0.51386,True,0.19689,0.53015,True,0.21002,0.522,True,0.31753,0.88698,27.90583,0.98979,True,0.58701,0.89547,30.61754,0.978,True,9186.247,92394986493
0,4799,(512 720),1365924,0.31765,0.8869,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.00589,True,0.20103,0.4936,9186.033,0.2207,21167,True,0.23512,0.51889,True,0.19999,0.53231,True,0.21755,0.5256,True,0.31765,0.8869,28.02734,0.978,True,0.58706,0.89547,30.65707,0.978,True,9186.254,92395053466
0,4800,(512 720),1365925,0.31766,0.88691,0,-0.04352,-0.07842,0.64704,0.00571,True,0.02311,-0.08291,0.66996,0.00587,True,0.2015,0.49449,9186.033,0.22754,21167,True,0.23644,0.51574,True,0.19839,0.53347,True,0.21741,0.5246,True,0.31766,0.88691,28.10457,0.978,True,0.58702,0.89547,30.6291,0.978,True,9186.261,92395120296
0,4802,(512 720),1365926,0.31764,0.8869,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.00588,True,0.20194,0.49533,9186.033,0.23438,21167,True,0.23644,0.51574,True,0.19839,0.53347,True,0.21741,0.5246,True,0.31764,0.8869,28.03061,0.978,True,0.58706,0.89549,30.63598,0.978,True,9186.268,92395187730
0,4804,(512 720),1365927,0.31766,0.88702,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.00588,True,0.20235,0.49599,9186.033,0.24121,21167,True,0.22898,0.53298,True,0.20522,0.50649,True,0.2171,0.51973,True,0.31766,0.88702,27.99948,0.978,True,0.58713,0.89563,30.83594,0.978,True,9186.274,92395254382
0,4805,(512 720),1365928,0.31762,0.88718,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.00587,True,0.20271,0.49661,9186.033,0.24707,21167,True,0.22908,0.52539,True,0.20262,0.51367,True,0.21585,0.51953,True,0.31762,0.88718,28.07877,0.978,True,0.58714,0.89568,30.7769,0.978,True,9186.28,92395321335
0,4807,(512 720),1365929,0.31769,0.88723,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.00589,True,0.20304,0.49719,9186.033,0.25391,21167,True,0.22908,0.52539,True,0.20262,0.51367,True,0.21585,0.51953,True,0.31769,0.88723,28.0896,0.978,True,0.58713,0.89571,30.83232,0.978,True,9186.287,92395388277
0,4809,(512 720),1365930,0.31767,0.88708,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.00589,True,0.20335,0.49799,9186.033,0.26074,21167,True,0.22908,0.52064,True,0.20166,0.53748,True,0.21537,0.52906,True,0.31767,0.88708,28.31876,0.978,True,0.58711,0.89555,30.72374,0.978,True,9186.294,92395455232
0,4810,(512 720),1365931,0.3177,0.887,0,-0.04352,-0.07842,0.64704,0.00573,True,0.02311,-0.08291,0.66996,0.0059,True,0.20363,0.49867,9186.033,0.26758,21167,True,0.22973,0.51967,True,0.20002,0.53171,True,0.21487,0.52569,True,0.3177,0.887,28.26555,0.978,True,0.58712,0.89546,30.76445,0.978,True,9186.301,92395522471
0,4812,(512 720),1365932,0.31764,0.88701,0,-0.04352,-0.07842,0.64704,0.00575,True,0.02317,-0.08307,0.67168,0.0059,True,0.2039,0.49931,9186.033,0.27441,21167,True,0.22973,0.51967,True,0.20002,0.53171,True,0.21487,0.52569,True,0.31764,0.88701,28.1721,0.978,True,0.58709,0.89549,30.80869,0.978,True,9186.308,92395592999
