CalibrationNumber,FrameNumber,CrosshairPosition,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiameter,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiameter,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,Time,TimeTick
0,796,(512 720),11728,0.30498,0.86133,0,-0.04681,-0.07381,0.65091,0.00531,True,0.02089,-0.08097,0.66155,0.00506,True,0.18706,0.47561,79.50816,0.27464,214,True,0.18419,0.45155,True,0.17959,0.46949,True,0.18189,0.46052,True,0.30498,0.86133,26.08453,1.04713,True,0.57956,0.89132,27.0291,1.03655,True,79.7828,736279426819
0,798,(512 720),11729,0.30496,0.86148,0,-0.04681,-0.07381,0.65091,0.00534,True,0.02089,-0.08097,0.66155,0.00503,True,0.18699,0.47562,79.50816,0.2816,214,True,0.18695,0.46526,True,0.18098,0.48678,True,0.18396,0.47602,True,0.30496,0.86148,26.12371,1.03655,True,0.57952,0.89134,27.12295,1.02597,True,79.78976,736279496386
0,799,(512 720),11730,0.30489,0.86148,0,-0.04681,-0.07381,0.65091,0.00536,True,0.02179,-0.08467,0.69177,0.00501,True,0.18696,0.4757,79.50816,0.288,214,True,0.19115,0.47186,True,0.18098,0.48678,True,0.18607,0.47932,True,0.30489,0.86148,25.97587,1.02597,True,0.57951,0.89133,27.12271,1.02597,True,79.79616,736279560422
0,801,(512 720),11731,0.30494,0.86174,0,-0.04681,-0.07381,0.65091,0.00532,True,0.02179,-0.08467,0.69177,0.00498,True,0.18715,0.47602,79.50816,0.29495,214,True,0.19341,0.50382,True,0.19745,0.47596,True,0.19543,0.48989,True,0.30494,0.86174,25.91146,1.02597,True,0.57958,0.89169,27.09234,1.03655,True,79.80311,736279629927
0,803,(512 720),11732,0.30489,0.86177,0,-0.04681,-0.07381,0.65091,0.00534,True,0.02179,-0.08467,0.69177,0.00502,True,0.1869,0.47607,79.50816,0.30142,214,True,0.18017,0.49296,True,0.17106,0.46343,True,0.17562,0.47819,True,0.30489,0.86177,25.90358,1.03655,True,0.57954,0.89158,26.85504,1.04713,True,79.80958,736279694600
0,804,(512 720),11733,0.30488,0.86178,0,-0.04574,-0.07205,0.63533,0.00533,True,0.02179,-0.08467,0.69177,0.00502,True,0.18665,0.47609,79.50816,0.30816,214,True,0.17955,0.49205,True,0.17083,0.46247,True,0.17519,0.47726,True,0.30488,0.86178,25.91871,1.03806,True,0.57951,0.89156,26.77305,1.04864,True,79.81631,736279761984
0,806,(512 720),11734,0.30486,0.86147,0,-0.04574,-0.07205,0.63533,0.00532,True,0.02179,-0.08467,0.69177,0.00501,True,0.18665,0.47608,79.50816,0.31481,214,True,0.20488,0.47425,True,0.1679,0.47706,True,0.18639,0.47565,True,0.30486,0.86147,25.9657,1.03957,True,0.57948,0.89139,27.02313,1.03957,True,79.82297,736279828515
0,807,(512 720),11735,0.30488,0.86157,0,-0.04574,-0.07205,0.63533,0.0053,True,0.02179,-0.08467,0.69177,0.00501,True,0.18494,0.47696,79.50816,0.32154,214,True,0.18827,0.47433,True,0.17849,0.48855,True,0.18338,0.48144,True,0.30488,0.86157,26.09464,1.03051,True,0.57948,0.89143,27.10756,1.03051,True,79.8297,736279895853
0,809,(512 720),11736,0.30491,0.86165,0,-0.04681,-0.07381,0.65091,0.00531,True,0.02179,-0.08467,0.69177,0.00501,True,0.18505,0.47733,79.50816,0.32822,214,True,0.18827,0.47433,True,0.17849,0.48855,True,0.18338,0.48144,True,0.30491,0.86165,26.14676,1.03051,True,0.57948,0.89143,27.12442,1.03051,True,79.83637,736279962596
0,811,(512 720),11737,0.30498,0.86184,0,-0.04681,-0.07381,0.65091,0.00531,True,0.02179,-0.08467,0.69177,0.00499,True,0.18548,0.47805,79.50816,0.33491,214,True,0.19251,0.49788,True,0.17956,0.47364,True,0.18603,0.48576,True,0.30498,0.86184,25.88434,1.03957,True,0.57959,0.89172,27.07807,1.03957,True,79.84306,736280029453
0,812,(512 720),11738,0.30505,0.86176,0,-0.04681,-0.07381,0.65091,0.00532,True,0.02179,-0.08467,0.69177,0.00499,True,0.18599,0.47868,79.50816,0.34159,214,True,0.18842,0.48914,True,0.18046,0.46119,True,0.18444,0.47517,True,0.30505,0.86176,25.89854,1.04864,True,0.57959,0.8917,27.07245,1.04864,True,79.84975,736280096336
0,814,(512 720),11739,0.30505,0.86174,0,-0.04681,-0.07381,0.65091,0.00531,True,0.02089,-0.08097,0.66155,0.00499,True,0.18645,0.4792,79.50816,0.3483,214,True,0.18486,0.48375,True,0.18068,0.46215,True,0.18277,0.47295,True,0.30505,0.86174,25.89199,1.0577,True,0.57962,0.89169,27.04024,1.04713,True,79.85645,736280163353
0,816,(512 720),11740,0.30507,0.86156,0,-0.04681,-0.07381,0.65091,0.00532,True,0.02089,-0.08097,0.66155,0.00502,True,0.18667,0.47952,79.50816,0.35525,214,True,0.18927,0.46517,True,0.18362,0.48991,True,0.18644,0.47754,True,0.30507,0.86156,25.96316,1.04713,True,0.57963,0.89138,26.98327,1.03655,True,79.8634,736280232920
0,817,(512 720),11741,0.30507,0.86165,0,-0.04681,-0.07381,0.65091,0.00534,True,0.02089,-0.08097,0.66155,0.00501,True,0.18692,0.47938,79.50816,0.36171,214,True,0.19434,0.4766,True,0.18501,0.50761,True,0.18967,0.4921,True,0.30507,0.86165,25.89405,1.03655,True,0.57968,0.89154,26.81812,1.02597,True,79.86987,736280297470
0,818,(512 720),11742,0.30508,0.86167,0,-0.04681,-0.07381,0.65091,0.00531,True,0.02031,-0.07879,0.6433,0.00499,True,0.18712,0.47918,79.50816,0.36844,214,True,0.19848,0.48309,True,0.18655,0.514,True,0.19252,0.49854,True,0.30508,0.86167,25.91808,1.02597,True,0.57965,0.89156,26.86341,1.0154,True,79.87659,736280364794
